3.0000000000000000e+00 1.1478443640008911e+07
4.0000000000000000e+00 1.1460510915571395e+07
5.0000000000000000e+00 1.1437454555580307e+07
6.0000000000000000e+00 1.1409274560035642e+07
7.0000000000000000e+00 1.1375970928937403e+07
8.0000000000000000e+00 1.1337543662285587e+07
9.0000000000000000e+00 1.1293992760080196e+07
1.0000000000000000e+01 1.1245318222321229e+07
1.1000000000000000e+01 1.1191520049008688e+07
1.2000000000000000e+01 1.1132598240142571e+07
1.3000000000000000e+01 1.1068552795722878e+07
1.4000000000000000e+01 1.0999383715749610e+07
1.5000000000000000e+01 1.0925091000222767e+07
1.6000000000000000e+01 1.0845674649142347e+07
1.7000000000000000e+01 1.0761134662508354e+07
1.8000000000000000e+01 1.0671471040320784e+07
1.9000000000000000e+01 1.0576683782579640e+07
2.0000000000000000e+01 1.0476772889284918e+07
2.1000000000000000e+01 1.0371738360436622e+07
2.2000000000000000e+01 1.0261580196034752e+07
2.3000000000000000e+01 1.0146298396079304e+07
2.4000000000000000e+01 1.0025892960570283e+07
2.5000000000000000e+01 9.9003638895076849e+06
2.6000000000000000e+01 9.7697111828915123e+06
2.7000000000000000e+01 9.6339348407217637e+06
2.8000000000000000e+01 9.4930348629984409e+06
2.9000000000000000e+01 9.3470112497215420e+06
3.0000000000000000e+01 9.1958640008910671e+06
3.1000000000000000e+01 9.0395931165070161e+06
3.2000000000000000e+01 8.8781985965693928e+06
3.3000000000000000e+01 8.7116804410781916e+06
3.4000000000000000e+01 8.5400386500334144e+06
3.5000000000000000e+01 8.3632732234350638e+06
3.6000000000000000e+01 8.1813841612831363e+06
3.7000000000000000e+01 7.9943714635776337e+06
3.8000000000000000e+01 7.8022351303185569e+06
3.9000000000000000e+01 7.6049751615059031e+06
4.0000000000000000e+01 7.4025915571396761e+06
4.1000000000000000e+01 7.1950843172198711e+06
4.2000000000000000e+01 6.9824534417464919e+06
4.3000000000000000e+01 6.7646989307195367e+06
4.4000000000000000e+01 6.5418207841390055e+06
4.5000000000000000e+01 6.3138190020049000e+06
4.6000000000000000e+01 6.0806935843172204e+06
4.7000000000000000e+01 5.8424445310759638e+06
4.8000000000000000e+01 5.5990718422811320e+06
4.9000000000000000e+01 5.3505755179327242e+06
5.0000000000000000e+01 5.0969555580307413e+06
5.1000000000000000e+01 4.8382119625751842e+06
5.2000000000000000e+01 4.5743447315660501e+06
5.3000000000000000e+01 4.3053538650033418e+06
5.4000000000000000e+01 4.0312393628870570e+06
5.5000000000000000e+01 3.7520012252171966e+06
5.6000000000000000e+01 3.4676394519937634e+06
5.7000000000000000e+01 3.1781540432167519e+06
5.8000000000000000e+01 2.8835449988861675e+06
5.9000000000000000e+01 2.5838123190020053e+06
6.0000000000000000e+01 2.2789560035642674e+06
6.1000000000000000e+01 1.9689760525729570e+06
6.2000000000000000e+01 1.6538724660280682e+06
6.3000000000000000e+01 1.3336452439296052e+06
6.4000000000000000e+01 1.0082943862775682e+06
6.5000000000000000e+01 6.7781989307195297e+05
6.6000000000000000e+01 3.4222176431276614e+05
6.7000000000000000e+01 1.5000000000000000e+03
