3.0000000000000000e+00 7.9679215860993538e-02
4.0000000000000000e+00 7.9429717086210744e-02
5.0000000000000000e+00 7.9108932947204280e-02
6.0000000000000000e+00 7.8716863443974161e-02
7.0000000000000000e+00 7.8253508576520386e-02
8.0000000000000000e+00 7.7718868344842956e-02
9.0000000000000000e+00 7.7112942748941857e-02
1.0000000000000000e+01 7.6435731788817116e-02
1.1000000000000000e+01 7.5687235464468705e-02
1.2000000000000000e+01 7.4867453775896639e-02
1.3000000000000000e+01 7.3976386723100918e-02
1.4000000000000000e+01 7.3014034306081541e-02
1.5000000000000000e+01 7.1980396524838494e-02
1.6000000000000000e+01 7.0875473379371806e-02
1.7000000000000000e+01 6.9699264869681449e-02
1.8000000000000000e+01 6.8451770995767436e-02
1.9000000000000000e+01 6.7132991757629767e-02
2.0000000000000000e+01 6.5742927155268444e-02
2.1000000000000000e+01 6.4281577188683450e-02
2.2000000000000000e+01 6.2748941857874801e-02
2.3000000000000000e+01 6.1145021162842511e-02
2.4000000000000000e+01 5.9469815103586551e-02
2.5000000000000000e+01 5.7723323680106922e-02
2.6000000000000000e+01 5.5905546892403651e-02
2.7000000000000000e+01 5.4016484740476725e-02
2.8000000000000000e+01 5.2056137224326129e-02
2.9000000000000000e+01 5.0024504343951892e-02
3.0000000000000000e+01 4.7921586099353979e-02
3.1000000000000000e+01 4.5747382490532409e-02
3.2000000000000000e+01 4.3501893517487192e-02
3.3000000000000000e+01 4.1185119180218319e-02
3.4000000000000000e+01 3.8797059478725776e-02
3.5000000000000000e+01 3.6337714413009585e-02
3.6000000000000000e+01 3.3807083983069725e-02
3.7000000000000000e+01 3.1205168188906209e-02
3.8000000000000000e+01 2.8531967030519051e-02
3.9000000000000000e+01 2.5787480507908217e-02
4.0000000000000000e+01 2.2971708621073741e-02
4.1000000000000000e+01 2.0084651370015597e-02
4.2000000000000000e+01 1.7126308754733796e-02
4.3000000000000000e+01 1.4096680775228340e-02
4.4000000000000000e+01 1.0995767431499215e-02
4.5000000000000000e+01 7.8235687235464341e-03
4.6000000000000000e+01 4.5800846513700255e-03
4.7000000000000000e+01 1.2653152149699198e-03
4.8000000000000000e+01 -2.1207395856538136e-03
4.9000000000000000e+01 -5.5780797505012303e-03
5.0000000000000000e+01 -9.1067052795723025e-03
5.1000000000000000e+01 -1.2706616172867002e-02
5.2000000000000000e+01 -1.6377812430385386e-02
5.3000000000000000e+01 -2.0120294052127410e-02
5.4000000000000000e+01 -2.3934061038093118e-02
5.5000000000000000e+01 -2.7819113388282482e-02
5.6000000000000000e+01 -3.1775451102695473e-02
5.7000000000000000e+01 -3.5803074181332148e-02
5.8000000000000000e+01 -3.9901982624192450e-02
5.9000000000000000e+01 -4.4072176431276450e-02
6.0000000000000000e+01 -4.8313655602584091e-02
6.1000000000000000e+01 -5.2626420138115373e-02
6.2000000000000000e+01 -5.7010470037870367e-02
6.3000000000000000e+01 -6.1465805301848961e-02
6.4000000000000000e+01 -6.5992425930051238e-02
6.5000000000000000e+01 -7.0590331922477170e-02
6.6000000000000000e+01 -7.5259523279126730e-02
6.7000000000000000e+01 -8.0000000000000002e-02
