9.444444444444442865e+00 2.497484797992768790e+00 2.498079462247822402e+00 -2.497484797992768790e+00 -2.498079462247822402e+00
9.444444444444442865e+00 2.497484797992768790e+00 2.498079462247822402e+00 -2.497484797992768790e+00 -2.498079462247822402e+00
1.008888888888888857e+01 2.604761041757526208e+00 2.576332805862898034e+00 -2.604761041757526652e+00 -2.576332805862897590e+00
1.073333333333333250e+01 2.700437010521772319e+00 2.648960795136754864e+00 -2.700437010521772319e+00 -2.648960795136754864e+00
1.137777777777777644e+01 2.786318462616973246e+00 2.716090301519924477e+00 -2.786318462616973246e+00 -2.716090301519924477e+00
1.202222222222222214e+01 2.863751208430843409e+00 2.777919600637914321e+00 -2.863751208430843409e+00 -2.777919600637913877e+00
1.266666666666666607e+01 2.933763612144462574e+00 2.834671518249246347e+00 -2.933763612144462574e+00 -2.834671518249246791e+00
1.331111111111111001e+01 2.997159513240504225e+00 2.886570979038588280e+00 -2.997159513240504225e+00 -2.886570979038588280e+00
1.395555555555555394e+01 3.054580305146130659e+00 2.933834492157581852e+00 -3.054580305146130215e+00 -2.933834492157581852e+00
1.459999999999999787e+01 3.106547347739025078e+00 2.976665569908070186e+00 -3.106547347739025078e+00 -2.976665569908070186e+00
1.459999999999999787e+01 3.106547347739025078e+00 2.976665569908070186e+00 -3.106547347739025078e+00 -2.976665569908070186e+00
1.524444444444444358e+01 3.153491537180764581e+00 3.015253097311657804e+00 -3.153491537180764137e+00 -3.015253097311657360e+00
1.588888888888888751e+01 3.195774298941056912e+00 3.049771137431801726e+00 -3.195774298941056468e+00 -3.049771137431801726e+00
1.653333333333333144e+01 3.233702732751801090e+00 3.080379392253598692e+00 -3.233702732751801534e+00 -3.080379392253598247e+00
1.717777777777777715e+01 3.267540692974769900e+00 3.107223916209389092e+00 -3.267540692974769900e+00 -3.107223916209389092e+00
1.782222222222222285e+01 3.297516993518450512e+00 3.130437876546307230e+00 -3.297516993518450068e+00 -3.130437876546307674e+00
1.846666666666666501e+01 3.323831544745627475e+00 3.150142258702426368e+00 -3.323831544745627475e+00 -3.150142258702426812e+00
1.911111111111111072e+01 3.346659979737260926e+00 3.166446469661229557e+00 -3.346659979737260926e+00 -3.166446469661229557e+00
1.975555555555555287e+01 3.366157160301917362e+00 3.179448820669899867e+00 -3.366157160301917362e+00 -3.179448820669899867e+00
2.039999999999999858e+01 3.382459839591009931e+00 3.189236884788561266e+00 -3.382459839591009931e+00 -3.189236884788561266e+00
2.039999999999999858e+01 3.382459839591009931e+00 3.189236884788561266e+00 -3.382459839591009931e+00 -3.189236884788561266e+00
2.104444444444444429e+01 3.395688679613123373e+00 3.195887730965510709e+00 -3.395688679613123373e+00 -3.195887730965511153e+00
2.168888888888888644e+01 3.405949766590835370e+00 3.199468038230468103e+00 -3.405949766590834926e+00 -3.199468038230468547e+00
2.233333333333333215e+01 3.413335727364058769e+00 3.200034093079282993e+00 -3.413335727364058769e+00 -3.200034093079282993e+00
2.297777777777777430e+01 3.417926520894011500e+00 3.197631671219649974e+00 -3.417926520894011500e+00 -3.197631671219649974e+00
2.362222222222222001e+01 3.419789956971688305e+00 3.192295802082604883e+00 -3.419789956971687861e+00 -3.192295802082605327e+00
2.426666666666666572e+01 3.418981977136424710e+00 3.184050411110750822e+00 -3.418981977136424710e+00 -3.184050411110750822e+00
2.491111111111110787e+01 3.415546718874259646e+00 3.172907830857750966e+00 -3.415546718874259646e+00 -3.172907830857750966e+00
2.555555555555555358e+01 3.409516372111963456e+00 3.158868167295986407e+00 -3.409516372111963456e+00 -3.158868167295986407e+00
2.619999999999999574e+01 3.400910825797895054e+00 3.141918502246360489e+00 -3.400910825797895054e+00 -3.141918502246360489e+00
2.619999999999999574e+01 3.400910825797895054e+00 3.141918502246360489e+00 -3.400910825797895054e+00 -3.141918502246360489e+00
2.684444444444444144e+01 3.389737091005216918e+00 3.122031906231424347e+00 -3.389737091005216918e+00 -3.122031906231424347e+00
2.748888888888888715e+01 3.375988474511105952e+00 3.099166227905380211e+00 -3.375988474511105952e+00 -3.099166227905380655e+00
2.813333333333332931e+01 3.359644915582280067e+00 3.073264006420352246e+00 -3.359644915582280067e+00 -3.073264006420352246e+00
2.877777777777777501e+01 3.340678044765221344e+00 3.044256889283230461e+00 -3.340678044765221344e+00 -3.044256889283230461e+00
2.942222222222222072e+01 3.319034799371130884e+00 3.012049550398613107e+00 -3.319034799371130884e+00 -3.012049550398613107e+00
3.006666666666666288e+01 3.294640160494151537e+00 2.976521971019125967e+00 -3.294640160494151537e+00 -2.976521971019125967e+00
3.071111111111110858e+01 3.267395437218389098e+00 2.937527499716640733e+00 -3.267395437218389098e+00 -2.937527499716640733e+00
3.135555555555555429e+01 3.237174142853187497e+00 2.894888718547737660e+00 -3.237174142853187497e+00 -2.894888718547737660e+00
3.199999999999999645e+01 3.203816600027457273e+00 2.848392295796049911e+00 -3.203816600027457273e+00 -2.848392295796049911e+00
3.199999999999999645e+01 3.203816600027457273e+00 2.848392295796049911e+00 -3.203816600027457273e+00 -2.848392295796049911e+00
3.264444444444444571e+01 3.167122803552393506e+00 2.797782529318066924e+00 -3.167122803552393506e+00 -2.797782529318066924e+00
3.328888888888888431e+01 3.126842849537993185e+00 2.742753181842183530e+00 -3.126842849537993185e+00 -2.742753181842183530e+00
3.393333333333333002e+01 3.082663895967401757e+00 2.682937067875434067e+00 -3.082663895967402201e+00 -2.682937067875433623e+00
3.457777777777777573e+01 3.034192072668044027e+00 2.617892656871685375e+00 -3.034192072668044027e+00 -2.617892656871685375e+00
3.522222222222222143e+01 2.980926863799298498e+00 2.547086692444529898e+00 -2.980926863799298498e+00 -2.547086692444529454e+00
3.586666666666666003e+01 2.922223981917233537e+00 2.469871479752437260e+00 -2.922223981917233537e+00 -2.469871479752437260e+00
3.651111111111110574e+01 2.857240146741657050e+00 2.385455074217348148e+00 -2.857240146741657050e+00 -2.385455074217348148e+00
3.715555555555555145e+01 2.784848513022027294e+00 2.292862214836579593e+00 -2.784848513022027294e+00 -2.292862214836579593e+00
3.779999999999999716e+01 2.703504811183436107e+00 2.190883868331167328e+00 -2.703504811183436107e+00 -2.190883868331167328e+00
3.779999999999999716e+01 2.703504811183436107e+00 2.190883868331167328e+00 -2.703504811183436107e+00 -2.190883868331167328e+00
3.844444444444444287e+01 2.611027442744686677e+00 2.078014945424146998e+00 -2.611027442744686677e+00 -2.078014945424146998e+00
3.908888888888888857e+01 2.504220632416854997e+00 1.952387115594377720e+00 -2.504220632416854997e+00 -1.952387115594377720e+00
3.973333333333332718e+01 2.378196760966966306e+00 1.811729621980503246e+00 -2.378196760966966306e+00 -1.811729621980503246e+00
4.037777777777777288e+01 2.225088637269461600e+00 1.653479848839800592e+00 -2.225088637269461600e+00 -1.653479848839800592e+00
4.102222222222221859e+01 2.031442562265179053e+00 1.475483380443568748e+00 -2.031442562265179053e+00 -1.475483380443568748e+00
4.166666666666666430e+01 1.772550479081172803e+00 1.278997858570618096e+00 -1.772550479081172803e+00 -1.278997858570618096e+00
4.231111111111111001e+01 1.399409919787474754e+00 1.082097788366686464e+00 -1.399409919787474754e+00 -1.082097788366686464e+00
4.295555555555554861e+01 8.239481761909811519e-01 9.963428355309384976e-01 -8.239481761909811519e-01 -9.963428355309384976e-01
4.359999999999999432e+01 2.623461609860830990e-01 1.350630442628310890e+00 -2.623461609860830990e-01 -1.350630442628310890e+00
4.359999999999999432e+01 2.623461609860830990e-01 1.350630442628310890e+00 -2.623461609860830990e-01 -1.350630442628310890e+00
4.424444444444444002e+01 1.317907584561103518e-01 1.765207372625948956e+00 -1.317907584561103795e-01 -1.765207372625948956e+00
4.488888888888888573e+01 1.509334967034592634e-01 1.992426319445782967e+00 -1.509334967034592356e-01 -1.992426319445782967e+00
4.553333333333333144e+01 2.167868914644250633e-01 2.107182925751419855e+00 -2.167868914644250355e-01 -2.107182925751420299e+00
4.617777777777777004e+01 4.318961321674281151e-01 2.120116017813880038e+00 -4.318961321674281151e-01 -2.120116017813880038e+00
4.682222222222221575e+01 5.165821298097552638e-01 7.470593891402682596e-01 -5.165821298097552638e-01 -7.470593891402682596e-01
4.746666666666666146e+01 3.809305943913052217e-01 -2.049155482506938242e+00 -3.809305943913052217e-01 2.049155482506938242e+00
4.811111111111110716e+01 2.077394842976553746e-01 -1.907060623656848364e+00 -2.077394842976553746e-01 1.907060623656848364e+00
4.875555555555555287e+01 1.628085415636732480e-01 -1.565920496920470528e+00 -1.628085415636732480e-01 1.565920496920470750e+00
4.939999999999999147e+01 4.723818788982895867e-01 -6.735449233214907405e-01 -4.723818788982895311e-01 6.735449233214907405e-01
4.939999999999999147e+01 4.723818788982895867e-01 -6.735449233214907405e-01 -4.723818788982895311e-01 6.735449233214907405e-01
5.004444444444443718e+01 1.763446925579056579e+00 -6.388736660866568551e-01 -1.763446925579056579e+00 6.388736660866568551e-01
5.068888888888888289e+01 2.478745962757572752e+00 -1.048386463827299941e+00 -2.478745962757572752e+00 1.048386463827299941e+00
5.133333333333332860e+01 2.956899056027335604e+00 -1.453327006963530232e+00 -2.956899056027335604e+00 1.453327006963530232e+00
